ID_TICKET,ID_CAJA,CURP,ID_SUCURSAL,TIME_STAMP,CLIENTE,NO_PRODUCTOS,TIPO_PAGO,TOTAL_COMPRA
694,11,VEMC760926FQRNAA13,15,0:44:00,Cliente0694,8,efectivo,6.45
695,83,SHCJ990110FCHAAU13,16,0:31:00,Cliente0695,6,tarjeta,7.27
696,39,HINA980519MOCNAD56,17,0:43:00,Cliente0696,7,efectivo,6.72
697,27,PAAC920419FGTTVO87,18,0:26:00,Cliente0697,8,tarjeta,3.85
698,90,STHR841219FTLAAA64,19,0:29:00,Cliente0698,9,efectivo,2.09
699,65,KLAL900916FDGEIE04,20,0:00:00,Cliente0699,7,tarjeta,8.01
700,16,BEWB981224FPLLOA85,1,0:47:00,Cliente0700,9,efectivo,7.84
701,75,VAJJ860909FJCSIA20,2,0:57:00,Cliente0701,2,tarjeta,4.83
702,16,SPBH830615MASEEE39,3,0:52:00,Cliente0702,5,efectivo,3.46
703,21,CHML890621FMSAEU73,4,0:35:00,Cliente0703,1,tarjeta,3.7
704,56,FAJJ841022MBSLAU69,5,0:04:00,Cliente0704,1,efectivo,9.67
705,60,PRGL701222FMCIII62,6,0:03:00,Cliente0705,7,tarjeta,9.01
706,67,KLAL900916FDGEIE04,7,0:05:00,Cliente0706,3,efectivo,8.99
707,75,EBHL720222MCLBAA97,8,0:26:00,Cliente0707,6,tarjeta,8.33
708,97,DUUS830112FTSIRT54,9,0:52:00,Cliente0708,1,efectivo,4.69
709,34,ARWJ970404MQTROO60,10,0:41:00,Cliente0709,6,tarjeta,3.25
710,74,VEMC760926FQRNAA13,11,0:42:00,Cliente0710,5,efectivo,1.87
711,12,HUPF751231FCMNAE48,12,0:23:00,Cliente0711,4,tarjeta,4.64
712,78,CACH800731MMSZLE85,13,0:25:00,Cliente0712,7,efectivo,5.08
713,78,GOFM961107FTCTUO54,14,0:25:00,Cliente0713,4,tarjeta,9.2
714,81,SHCJ990110FCHAAU13,15,0:41:00,Cliente0714,1,efectivo,6.63
715,20,KEEC990619MQTHDO55,16,0:11:00,Cliente0715,7,tarjeta,9.54
716,53,COGD820217MOCTRO55,17,0:23:00,Cliente0716,8,efectivo,6.27
717,42,TACM870706MVZNRA14,18,0:56:00,Cliente0717,8,tarjeta,6.55
718,53,MCCS951214FNLCHH80,19,0:11:00,Cliente0718,4,efectivo,3.95
719,67,DRKR870309MTCOIO34,20,0:21:00,Cliente0719,10,tarjeta,2.62
720,78,CHRH921025MTLEOA42,1,0:44:00,Cliente0720,1,efectivo,2.98
721,52,HEMD820611MGTAEU67,2,0:52:00,Cliente0721,7,tarjeta,3.39
722,16,CHML890621FMSAEU73,3,0:42:00,Cliente0722,6,efectivo,1.45
723,25,BUBM970516FOCMRE84,4,0:07:00,Cliente0723,8,tarjeta,3.09
724,63,DOBL850516BQRNOI91,5,0:39:00,Cliente0724,1,efectivo,9.18
725,2,KABH790308MBSROA03,6,0:10:00,Cliente0725,1,tarjeta,1.74
726,16,KEEC990619MQTHDO55,7,0:01:00,Cliente0726,1,efectivo,8.37
727,66,EBHL720222MCLBAA97,8,0:39:00,Cliente0727,2,tarjeta,4.76
728,9,PIGO910404FMNDED41,9,0:58:00,Cliente0728,10,efectivo,2.32
729,41,SMDH870821NDFAUA60,10,0:41:00,Cliente0729,9,tarjeta,9.23
730,48,KUWS910402NNLBEI94,11,0:09:00,Cliente0730,10,efectivo,6.92
731,95,STWL800319GMCUAO28,12,0:17:00,Cliente0731,3,tarjeta,3.88
732,2,VEEH800225MCSRRU48,13,0:58:00,Cliente0732,3,efectivo,8.95
733,97,DRND851022BTCIIA89,14,0:02:00,Cliente0733,4,tarjeta,3.5
734,33,CHRH921025MTLEOA42,15,0:29:00,Cliente0734,1,efectivo,9.48
735,95,COGD820217MOCTRO55,16,0:50:00,Cliente0735,8,tarjeta,4.37
736,4,BETL920711FDGRWA64,17,0:38:00,Cliente0736,5,efectivo,9.61
737,23,PIGO910404FMNDED41,18,0:20:00,Cliente0737,10,tarjeta,9.98
738,5,CHML890621FMSAEU73,19,0:46:00,Cliente0738,5,efectivo,1.46
739,18,LEBC850828PSPTLO16,20,0:13:00,Cliente0739,3,tarjeta,2.21
740,33,MABP780714MMNFRA82,1,0:15:00,Cliente0740,8,efectivo,6.73
741,29,PAME910207FSLWCN51,2,0:27:00,Cliente0741,5,tarjeta,3.33
742,5,BRBL860509FJCOAY25,3,0:34:00,Cliente0742,1,efectivo,5.29
743,98,BRBL860509FJCOAY25,4,0:26:00,Cliente0743,9,tarjeta,6.28
744,3,FAJJ841022MBSLAU69,5,0:21:00,Cliente0744,6,efectivo,1.27
745,7,THFT841224MQROII59,6,0:54:00,Cliente0745,5,tarjeta,1.44
746,23,BRBL860509FJCOAY25,7,0:11:00,Cliente0746,5,efectivo,9.15
747,2,CRDW760222FBSIEA91,8,0:51:00,Cliente0747,8,tarjeta,2.18
748,46,INTL800217FSLKIE81,9,0:47:00,Cliente0748,5,efectivo,7.24
749,57,KILT800801FOCTAI84,10,0:23:00,Cliente0749,2,tarjeta,9.77
750,11,ROSE760109MASWUR22,11,0:25:00,Cliente0750,2,efectivo,3.82
751,50,GHCF761019BMCEHI76,12,0:25:00,Cliente0751,4,tarjeta,4.11
752,35,CACA880301FCHMRU20,13,0:33:00,Cliente0752,7,efectivo,7.51
753,70,FAJJ841022MBSLAU69,14,0:55:00,Cliente0753,5,tarjeta,8.71
754,17,RYHB770516PCCAEE69,15,0:47:00,Cliente0754,10,efectivo,8.24
755,96,CHGR981221MMSERU84,16,0:09:00,Cliente0755,5,tarjeta,7.94
756,29,PACA700821FGTULN20,17,0:55:00,Cliente0756,8,efectivo,9.34
757,98,HUPF751231FCMNAE48,18,0:50:00,Cliente0757,3,tarjeta,8.48
758,81,DOBL850516BQRNOI91,19,0:54:00,Cliente0758,6,efectivo,5.93
759,39,HEMD820611MGTAEU67,20,0:57:00,Cliente0759,1,tarjeta,2.43
760,11,PASR941118MDFCTO81,1,0:59:00,Cliente0760,8,efectivo,9.35
761,48,ANQS780903FQTDUA20,2,0:48:00,Cliente0761,1,tarjeta,7.46
762,73,MABP780714MMNFRA82,3,0:34:00,Cliente0762,4,efectivo,1.42
763,61,NOGE840522MTCRRV12,4,0:13:00,Cliente0763,5,tarjeta,2.69
764,71,COMM900506FTSCOA03,5,0:22:00,Cliente0764,10,efectivo,5.81
765,29,SHSS960626FGRECI13,6,0:27:00,Cliente0765,7,tarjeta,7.91
766,13,SHSS960626FGRECI13,7,0:37:00,Cliente0766,2,efectivo,5.16
767,24,TRPL890731GDFUEA46,8,0:19:00,Cliente0767,1,tarjeta,9.78
768,21,BALS870921MCSUAC68,9,0:36:00,Cliente0768,5,efectivo,6.06
769,24,BALS870921MCSUAC68,10,0:53:00,Cliente0769,9,tarjeta,3.04
770,68,COGD820217MOCTRO55,11,0:28:00,Cliente0770,10,efectivo,8.41
771,84,VEEH800225MCSRRU48,12,0:50:00,Cliente0771,6,tarjeta,7.2
772,96,PRGL701222FMCIII62,13,0:15:00,Cliente0772,9,efectivo,2.35
773,26,CRDW760222FBSIEA91,14,0:03:00,Cliente0773,2,tarjeta,4.87
774,21,COHJ760326MDFSUU07,15,0:39:00,Cliente0774,7,efectivo,9.42
775,52,DRKR870309MTCOIO34,16,0:06:00,Cliente0775,2,tarjeta,6.66
776,72,VASM801119AHGNLA39,17,0:08:00,Cliente0776,9,efectivo,1.25
777,14,NOGE840522MTCRRV12,18,0:54:00,Cliente0777,4,tarjeta,9.71
778,53,SHSS960626FGRECI13,19,0:47:00,Cliente0778,6,efectivo,6.25
779,36,KILT800801FOCTAI84,20,0:19:00,Cliente0779,4,tarjeta,2.79
780,92,VEEH800225MCSRRU48,1,0:26:00,Cliente0780,4,efectivo,3.91
781,4,TRPL890731GDFUEA46,2,0:39:00,Cliente0781,4,tarjeta,3.96
782,31,TRPL890731GDFUEA46,3,0:48:00,Cliente0782,7,efectivo,5.17
783,9,KNBK960914FASOOA45,4,0:02:00,Cliente0783,4,tarjeta,9.41
784,34,SMDH870821NDFAUA60,5,0:57:00,Cliente0784,8,efectivo,7.47
785,25,ANQS780903FQTDUA20,6,0:22:00,Cliente0785,8,tarjeta,4.75
786,13,KABH790308MBSROA03,7,0:50:00,Cliente0786,2,efectivo,7.34
787,1,BABG810617FHGUIA28,8,0:42:00,Cliente0787,6,tarjeta,2.37
788,98,FAIG991004MSPRTE27,9,0:58:00,Cliente0788,3,efectivo,1.3
789,43,HUPF751231FCMNAE48,10,0:28:00,Cliente0789,4,tarjeta,8.43
790,74,DETE720227MMCDRP41,11,0:38:00,Cliente0790,10,efectivo,2.47
791,97,DISG740707FSLLWW28,12,0:04:00,Cliente0791,10,tarjeta,1.52
792,52,BEWB981224FPLLOA85,13,0:51:00,Cliente0792,10,efectivo,2.84
793,82,DRKR870309MTCOIO34,14,0:35:00,Cliente0793,2,tarjeta,1.77
794,71,CRDW760222FBSIEA91,15,0:30:00,Cliente0794,9,efectivo,3.32
795,42,DAJR941016MDGLIA11,16,0:16:00,Cliente0795,4,tarjeta,4.94
796,3,DOEB820928MDFMNE22,17,0:41:00,Cliente0796,1,efectivo,9.42
797,89,COMM900506FTSCOA03,18,0:53:00,Cliente0797,5,tarjeta,8.58
798,86,GHCF761019BMCEHI76,19,0:26:00,Cliente0798,2,efectivo,8.88
799,69,MACK750122MCLCRI37,20,0:32:00,Cliente0799,3,tarjeta,5.7
800,56,HEMD820611MGTAEU67,1,0:22:00,Cliente0800,9,efectivo,8.35
801,86,GLGL840412FNLAOO81,2,0:45:00,Cliente0801,9,tarjeta,8.6
802,42,WHGD870116FVZAUA72,3,0:56:00,Cliente0802,1,efectivo,3.69
803,28,KEEC990619MQTHDO55,4,0:51:00,Cliente0803,4,tarjeta,8.58
804,43,LOSK880201ATLUAA99,5,0:51:00,Cliente0804,7,efectivo,6.5
805,5,THFT841224MQROII59,6,0:30:00,Cliente0805,1,tarjeta,4.72
806,91,BALS870921MCSUAC68,7,0:00:00,Cliente0806,8,efectivo,2.47
807,79,COBI760520MASPAN90,8,0:39:00,Cliente0807,3,tarjeta,1.77
808,48,CRFB880126FPLUEA78,9,0:16:00,Cliente0808,6,efectivo,3.84
809,83,GIHN980222MCMLAI09,10,0:30:00,Cliente0809,4,tarjeta,8.21
810,68,MUOS760923MNTNPI24,11,0:08:00,Cliente0810,2,efectivo,3.22
811,81,HINA980519MOCNAD56,12,0:47:00,Cliente0811,2,tarjeta,4.66
812,51,BABG810617FHGUIA28,13,0:33:00,Cliente0812,3,efectivo,1.44
813,84,DRKR870309MTCOIO34,14,0:53:00,Cliente0813,3,tarjeta,5.01
814,60,AYBK761021GPLCRA42,15,0:12:00,Cliente0814,3,efectivo,3.46
815,74,FAIG991004MSPRTE27,16,0:35:00,Cliente0815,1,tarjeta,2.22
816,15,PASR941118MDFCTO81,17,0:55:00,Cliente0816,9,efectivo,2.23
817,17,TRPL890731GDFUEA46,18,0:22:00,Cliente0817,10,tarjeta,6.87
818,11,PAME910207FSLWCN51,19,0:42:00,Cliente0818,3,efectivo,4.45
819,85,COGD820217MOCTRO55,20,0:44:00,Cliente0819,5,tarjeta,7.89
820,30,KEEC990619MQTHDO55,1,0:05:00,Cliente0820,1,efectivo,8.71
821,13,MUOS760923MNTNPI24,2,0:24:00,Cliente0821,1,tarjeta,9.42
822,15,COMM900506FTSCOA03,3,0:32:00,Cliente0822,2,efectivo,8.91
823,59,ALMA830409MSRMAL39,4,0:47:00,Cliente0823,1,tarjeta,8.7
824,7,LIMD721115MJCMIO09,5,0:14:00,Cliente0824,4,efectivo,5.03
825,62,CUCL990924MASRHA62,6,0:21:00,Cliente0825,7,tarjeta,6.56
826,3,EBHL720222MCLBAA97,7,0:36:00,Cliente0826,1,efectivo,7.63
827,92,PRGL701222FMCIII62,8,0:32:00,Cliente0827,3,tarjeta,9.64
828,15,ROSE760109MASWUR22,9,0:14:00,Cliente0828,8,efectivo,4.63
829,4,DUUS830112FTSIRT54,10,0:13:00,Cliente0829,1,tarjeta,8.99
830,45,MACK750122MCLCRI37,11,0:04:00,Cliente0830,10,efectivo,1.97
831,88,VEMC760926FQRNAA13,12,0:48:00,Cliente0831,9,tarjeta,4.3
832,78,PACA700821FGTULN20,13,0:03:00,Cliente0832,4,efectivo,4.36
833,11,BRBL860509FJCOAY25,14,0:18:00,Cliente0833,6,tarjeta,8.53
834,66,SPBH830615MASEEE39,15,0:19:00,Cliente0834,8,efectivo,6.82
835,46,GIHN980222MCMLAI09,16,0:20:00,Cliente0835,8,tarjeta,4.71
836,38,KUWS910402NNLBEI94,17,0:07:00,Cliente0836,3,efectivo,4.1
837,9,FAIG991004MSPRTE27,18,0:24:00,Cliente0837,6,tarjeta,2.5
838,59,SHSS960626FGRECI13,19,0:37:00,Cliente0838,9,efectivo,9.88
839,1,DOBL850516BQRNOI91,20,0:31:00,Cliente0839,6,tarjeta,9.51
840,44,DISG740707FSLLWW28,1,0:49:00,Cliente0840,5,efectivo,2.93
841,18,DRND851022BTCIIA89,2,0:24:00,Cliente0841,4,tarjeta,6.69
842,9,LIMD721115MJCMIO09,3,0:47:00,Cliente0842,3,efectivo,1.55
843,92,MCCS951214FNLCHH80,4,0:56:00,Cliente0843,2,tarjeta,3.41
844,82,FAJJ841022MBSLAU69,5,0:12:00,Cliente0844,5,efectivo,5.51
845,3,GADA911027FHGSIG96,6,0:04:00,Cliente0845,1,tarjeta,9.62
846,51,NOGE840522MTCRRV12,7,0:20:00,Cliente0846,9,efectivo,1.71
847,66,KILT800801FOCTAI84,8,0:21:00,Cliente0847,2,tarjeta,9.34
848,60,BUBM970516FOCMRE84,9,0:49:00,Cliente0848,4,efectivo,4.55
849,40,DOBL850516BQRNOI91,10,0:38:00,Cliente0849,6,tarjeta,2.63
850,71,PAAC920419FGTTVO87,11,0:48:00,Cliente0850,10,efectivo,4.56
851,10,BUBM970516FOCMRE84,12,0:11:00,Cliente0851,4,tarjeta,3.75
852,80,COBI760520MASPAN90,13,0:29:00,Cliente0852,8,efectivo,5.3
853,64,TRPL890731GDFUEA46,14,0:41:00,Cliente0853,4,tarjeta,7.09
854,71,HINA980519MOCNAD56,15,0:43:00,Cliente0854,9,efectivo,4.46
855,20,FESJ871216MBCRHE05,16,0:14:00,Cliente0855,8,tarjeta,8.04
856,98,WHGD870116FVZAUA72,17,0:30:00,Cliente0856,7,efectivo,1.88
857,1,SMDH870821NDFAUA60,18,0:34:00,Cliente0857,5,tarjeta,6.35
858,90,LEBC850828PSPTLO16,19,0:43:00,Cliente0858,3,efectivo,2.63
859,86,BEWB981224FPLLOA85,20,0:15:00,Cliente0859,6,tarjeta,3.26
860,40,KILT800801FOCTAI84,1,0:51:00,Cliente0860,5,efectivo,2.99
861,46,DETE720227MMCDRP41,2,0:35:00,Cliente0861,8,tarjeta,9.06
862,16,THFT841224MQROII59,3,0:20:00,Cliente0862,2,efectivo,2.74
863,76,NOGE840522MTCRRV12,4,0:58:00,Cliente0863,6,tarjeta,2.61
864,5,MUOS760923MNTNPI24,5,0:53:00,Cliente0864,3,efectivo,2.59
865,24,KEEC990619MQTHDO55,6,0:41:00,Cliente0865,3,tarjeta,9.2
866,36,BEWB981224FPLLOA85,7,0:09:00,Cliente0866,3,efectivo,1.94
867,66,HABA820225FTLRIL45,8,0:06:00,Cliente0867,9,tarjeta,2.22
868,65,GELG970223FGTIEL29,9,0:54:00,Cliente0868,10,efectivo,5.68
869,52,FAJJ841022MBSLAU69,10,0:46:00,Cliente0869,7,tarjeta,6.48
870,30,KRSH740910NOCYIO87,11,0:17:00,Cliente0870,10,efectivo,3.53
871,43,DRKR870309MTCOIO34,12,0:57:00,Cliente0871,4,tarjeta,4.69
872,55,DISG740707FSLLWW28,13,0:48:00,Cliente0872,9,efectivo,8.13
873,38,HUPF751231FCMNAE48,14,0:16:00,Cliente0873,6,tarjeta,6.95
874,49,HUPF751231FCMNAE48,15,0:07:00,Cliente0874,4,efectivo,4.24
875,24,GADA911027FHGSIG96,16,0:59:00,Cliente0875,4,tarjeta,9.83
876,55,DRKR870309MTCOIO34,17,0:55:00,Cliente0876,7,efectivo,8.27
877,62,VASM801119AHGNLA39,18,0:48:00,Cliente0877,3,tarjeta,4.87
878,69,COBI760520MASPAN90,19,0:40:00,Cliente0878,7,efectivo,3.07
879,98,ROSE760109MASWUR22,20,0:48:00,Cliente0879,2,tarjeta,5.89
880,7,GAVF891225FTSDIR46,1,0:44:00,Cliente0880,6,efectivo,8.95
881,50,GELG970223FGTIEL29,2,0:26:00,Cliente0881,4,tarjeta,2.47
882,20,GIHN980222MCMLAI09,3,0:43:00,Cliente0882,4,efectivo,8.0
883,1,CUCL990924MASRHA62,4,0:11:00,Cliente0883,10,tarjeta,5.75
884,44,CHGR981221MMSERU84,5,0:42:00,Cliente0884,9,efectivo,4.14
885,34,PUOL940815MCHDNA54,6,0:21:00,Cliente0885,6,tarjeta,3.0
886,68,DUUS830112FTSIRT54,7,0:06:00,Cliente0886,9,efectivo,7.37
887,43,ANQS780903FQTDUA20,8,0:59:00,Cliente0887,1,tarjeta,1.71
888,34,INTL800217FSLKIE81,9,0:17:00,Cliente0888,10,efectivo,3.32
889,81,MACK750122MCLCRI37,10,0:20:00,Cliente0889,1,tarjeta,9.29
890,63,KUWS910402NNLBEI94,11,0:42:00,Cliente0890,3,efectivo,2.25
891,7,OSKC980330BYNOUO94,12,0:14:00,Cliente0891,9,tarjeta,5.73
892,61,CACH800731MMSZLE85,13,0:40:00,Cliente0892,5,efectivo,5.05
893,16,VAJJ860909FJCSIA20,14,0:29:00,Cliente0893,10,tarjeta,8.7
894,39,AYBK761021GPLCRA42,15,0:56:00,Cliente0894,6,efectivo,1.75
895,88,GOFM961107FTCTUO54,16,0:41:00,Cliente0895,5,tarjeta,2.08
896,53,KLAL900916FDGEIE04,17,0:14:00,Cliente0896,8,efectivo,7.25
897,15,BABG810617FHGUIA28,18,0:24:00,Cliente0897,9,tarjeta,1.14
898,21,FAJJ841022MBSLAU69,19,0:44:00,Cliente0898,1,efectivo,7.58
899,89,KILT800801FOCTAI84,20,0:06:00,Cliente0899,2,tarjeta,9.72
900,78,MAWA931112FCHRAB49,1,0:50:00,Cliente0900,10,efectivo,2.32
901,48,DISG740707FSLLWW28,2,0:24:00,Cliente0901,3,tarjeta,4.22
902,2,PUOL940815MCHDNA54,3,0:09:00,Cliente0902,4,efectivo,6.79
903,99,CRDW760222FBSIEA91,4,0:53:00,Cliente0903,5,tarjeta,3.71
904,60,BEWB981224FPLLOA85,5,0:28:00,Cliente0904,9,efectivo,9.14
905,24,OSKC980330BYNOUO94,6,0:33:00,Cliente0905,4,tarjeta,4.37
906,22,ARWJ970404MQTROO60,7,0:03:00,Cliente0906,3,efectivo,1.77
907,69,PASR941118MDFCTO81,8,0:46:00,Cliente0907,10,tarjeta,2.71
908,67,PASR941118MDFCTO81,9,0:11:00,Cliente0908,4,efectivo,5.86
909,80,VEEH800225MCSRRU48,10,0:31:00,Cliente0909,1,tarjeta,1.23
910,78,DRKR870309MTCOIO34,11,0:44:00,Cliente0910,9,efectivo,2.46
911,77,MCCS951214FNLCHH80,12,0:22:00,Cliente0911,3,tarjeta,9.86
912,18,MACK750122MCLCRI37,13,0:54:00,Cliente0912,7,efectivo,1.48
913,21,FAIG991004MSPRTE27,14,0:21:00,Cliente0913,6,tarjeta,9.35
914,35,GIWG820104FNLLAE76,15,0:41:00,Cliente0914,2,efectivo,2.84
915,95,FAIG991004MSPRTE27,16,0:06:00,Cliente0915,5,tarjeta,2.76
916,22,HINA980519MOCNAD56,17,0:21:00,Cliente0916,7,efectivo,3.46
917,23,SPBH830615MASEEE39,18,0:01:00,Cliente0917,9,tarjeta,9.97
918,89,DABR930520MPLRIA38,19,0:43:00,Cliente0918,3,efectivo,7.8
919,34,KLAL900916FDGEIE04,20,0:08:00,Cliente0919,9,tarjeta,2.97
920,50,TACM870706MVZNRA14,1,0:46:00,Cliente0920,1,efectivo,1.1
921,6,HINA980519MOCNAD56,2,0:13:00,Cliente0921,2,tarjeta,6.71
922,70,OSKC980330BYNOUO94,3,0:06:00,Cliente0922,6,efectivo,7.31
923,6,DETE720227MMCDRP41,4,0:09:00,Cliente0923,9,tarjeta,5.27
924,79,DRND851022BTCIIA89,5,0:36:00,Cliente0924,9,efectivo,7.51
925,46,CRPA890528MPLAHU58,6,0:02:00,Cliente0925,7,tarjeta,2.88
926,77,COHJ760326MDFSUU07,7,0:14:00,Cliente0926,10,efectivo,1.58
927,12,HERS800926FCHBUT83,8,0:16:00,Cliente0927,4,tarjeta,1.62
928,78,COGD820217MOCTRO55,9,0:01:00,Cliente0928,1,efectivo,7.04
929,61,DABR930520MPLRIA38,10,0:46:00,Cliente0929,10,tarjeta,5.87
930,18,VAJJ860909FJCSIA20,11,0:29:00,Cliente0930,9,efectivo,7.03
931,10,BRBL860509FJCOAY25,12,0:54:00,Cliente0931,4,tarjeta,9.95
932,82,SMDH870821NDFAUA60,13,0:29:00,Cliente0932,2,efectivo,2.79
933,73,COGD820217MOCTRO55,14,0:15:00,Cliente0933,1,tarjeta,5.22
934,88,LIMD721115MJCMIO09,15,0:54:00,Cliente0934,1,efectivo,5.58
935,80,BALS870921MCSUAC68,16,0:50:00,Cliente0935,3,tarjeta,9.21
936,55,OSKC980330BYNOUO94,17,0:52:00,Cliente0936,4,efectivo,8.73
937,82,ROSE760109MASWUR22,18,0:11:00,Cliente0937,1,tarjeta,3.2
938,85,FAIG991004MSPRTE27,19,0:56:00,Cliente0938,1,efectivo,9.06
939,2,EBHL720222MCLBAA97,20,0:15:00,Cliente0939,9,tarjeta,2.32
940,18,COBI760520MASPAN90,1,0:38:00,Cliente0940,2,efectivo,4.13
941,34,CACA880301FCHMRU20,2,0:08:00,Cliente0941,1,tarjeta,5.82
942,66,KRSH740910NOCYIO87,3,0:32:00,Cliente0942,4,efectivo,5.21
943,7,VEMC760926FQRNAA13,4,0:43:00,Cliente0943,5,tarjeta,9.63
944,93,CRFB880126FPLUEA78,5,0:07:00,Cliente0944,4,efectivo,1.48
945,5,COBI760520MASPAN90,6,0:52:00,Cliente0945,8,tarjeta,7.96
946,21,GOFM961107FTCTUO54,7,0:01:00,Cliente0946,2,efectivo,7.87
947,52,PUOL940815MCHDNA54,8,0:06:00,Cliente0947,1,tarjeta,7.28
948,39,REMV970310MYNVOA05,9,0:14:00,Cliente0948,9,efectivo,9.35
949,84,HUVR861220MTCGEO09,10,0:43:00,Cliente0949,3,tarjeta,1.74
950,36,ARWJ970404MQTROO60,11,0:15:00,Cliente0950,9,efectivo,8.45
951,24,SMDH870821NDFAUA60,12,0:22:00,Cliente0951,7,tarjeta,1.82
952,49,MABP780714MMNFRA82,13,0:49:00,Cliente0952,10,efectivo,9.06
953,28,CHGR981221MMSERU84,14,0:57:00,Cliente0953,6,tarjeta,7.52
954,52,MCAO920101FHGCCL03,15,0:33:00,Cliente0954,6,efectivo,7.56
955,95,TACM870706MVZNRA14,16,0:15:00,Cliente0955,1,tarjeta,2.55
956,25,RYHB770516PCCAEE69,17,0:18:00,Cliente0956,4,efectivo,3.49
957,97,THFT841224MQROII59,18,0:36:00,Cliente0957,7,tarjeta,8.34
958,51,CRPA890528MPLAHU58,19,0:15:00,Cliente0958,1,efectivo,8.63
959,57,REMV970310MYNVOA05,20,0:26:00,Cliente0959,3,tarjeta,1.27
960,97,ARWJ970404MQTROO60,1,0:15:00,Cliente0960,5,efectivo,4.51
961,28,INTL800217FSLKIE81,2,0:22:00,Cliente0961,4,tarjeta,9.83
962,7,ALMA830409MSRMAL39,3,0:05:00,Cliente0962,2,efectivo,5.24
963,30,CHML890621FMSAEU73,4,0:22:00,Cliente0963,1,tarjeta,3.74
964,86,LEBC850828PSPTLO16,5,0:56:00,Cliente0964,3,efectivo,8.57
965,24,VEEH800225MCSRRU48,6,0:58:00,Cliente0965,4,tarjeta,6.99
966,63,TACM870706MVZNRA14,7,0:22:00,Cliente0966,10,efectivo,1.41
967,84,KILT800801FOCTAI84,8,0:36:00,Cliente0967,10,tarjeta,3.64
968,36,DUUS830112FTSIRT54,9,0:09:00,Cliente0968,5,efectivo,8.03
969,13,KNBK960914FASOOA45,10,0:06:00,Cliente0969,5,tarjeta,7.2
970,9,MCCS951214FNLCHH80,11,0:22:00,Cliente0970,2,efectivo,7.17
971,78,KEEC990619MQTHDO55,12,0:11:00,Cliente0971,5,tarjeta,2.64
972,37,SHSS960626FGRECI13,13,0:19:00,Cliente0972,9,efectivo,5.08
973,79,SPBH830615MASEEE39,14,0:53:00,Cliente0973,6,tarjeta,3.85
974,62,HUPF751231FCMNAE48,15,0:36:00,Cliente0974,1,efectivo,6.67
975,65,PUOL940815MCHDNA54,16,0:07:00,Cliente0975,5,tarjeta,1.75
976,97,VEMC760926FQRNAA13,17,0:35:00,Cliente0976,9,efectivo,5.61
977,36,MAWA931112FCHRAB49,18,0:44:00,Cliente0977,4,tarjeta,1.37
978,7,GADA911027FHGSIG96,19,0:20:00,Cliente0978,3,efectivo,3.52
979,91,PASR941118MDFCTO81,20,0:59:00,Cliente0979,2,tarjeta,7.77
980,74,BUBM970516FOCMRE84,1,0:36:00,Cliente0980,5,efectivo,8.32
981,46,COMM900506FTSCOA03,2,0:58:00,Cliente0981,10,tarjeta,5.12
982,47,COMM900506FTSCOA03,3,0:50:00,Cliente0982,9,efectivo,9.47
983,39,DOBL850516BQRNOI91,4,0:21:00,Cliente0983,5,tarjeta,1.45
984,11,DABR930520MPLRIA38,5,0:44:00,Cliente0984,4,efectivo,3.31
985,87,CUCL990924MASRHA62,6,0:04:00,Cliente0985,1,tarjeta,7.81
986,5,THFT841224MQROII59,7,0:21:00,Cliente0986,6,efectivo,7.47
987,71,MACK750122MCLCRI37,8,0:04:00,Cliente0987,8,tarjeta,9.74
988,18,ALMA830409MSRMAL39,9,0:40:00,Cliente0988,8,efectivo,1.93
989,24,STHR841219FTLAAA64,10,0:43:00,Cliente0989,7,tarjeta,8.68
990,43,FAJJ841022MBSLAU69,11,0:29:00,Cliente0990,8,efectivo,7.79
991,35,GADA911027FHGSIG96,12,0:39:00,Cliente0991,10,tarjeta,8.78
992,92,CACH800731MMSZLE85,13,0:26:00,Cliente0992,3,efectivo,4.14
993,27,RYHB770516PCCAEE69,14,0:06:00,Cliente0993,10,tarjeta,9.11
994,55,FAJJ841022MBSLAU69,15,0:46:00,Cliente0994,3,efectivo,1.69
995,27,MCAO920101FHGCCL03,16,0:09:00,Cliente0995,7,tarjeta,4.78
996,84,INTL800217FSLKIE81,17,0:48:00,Cliente0996,2,efectivo,7.73
997,64,CHRH921025MTLEOA42,18,0:38:00,Cliente0997,6,tarjeta,4.72
998,45,DOEB820928MDFMNE22,19,0:10:00,Cliente0998,2,efectivo,3.86
999,98,ANQS780903FQTDUA20,20,0:08:00,Cliente0999,8,tarjeta,9.44
1000,33,SHSS960626FGRECI13,1,0:09:00,Cliente1000,6,efectivo,8.04
